cell_index,cell_id,annotation,x,y,time,embedding_index
4568,222_127,Cavity,127,-222,1,37
4569,222_128,Cavity,128,-222,1,39
4570,222_129,Cavity,129,-222,1,34
4571,222_130,Cavity,130,-222,1,35
4572,222_131,Cavity,131,-222,1,35
4573,222_132,Cavity,132,-222,1,33
4574,222_133,Cavity,133,-222,1,34
4575,222_134,Cavity,134,-222,1,39
4576,222_135,Cavity,135,-222,1,35
4577,222_136,Cavity,136,-222,1,36
4578,222_137,Cavity,137,-222,1,36
4579,222_138,Cavity,138,-222,1,39
4580,222_139,Cavity,139,-222,1,37
4581,222_140,Cavity,140,-222,1,47
4582,222_78,Cavity,78,-222,1,46
4583,222_79,Brain,79,-222,1,8
4584,222_80,Brain,80,-222,1,8
4585,222_81,Brain,81,-222,1,8
4586,222_82,Brain,82,-222,1,8
4587,222_83,Brain,83,-222,1,12
4588,222_84,Brain,84,-222,1,27
4589,222_85,Brain,85,-222,1,27
4590,222_86,Brain,86,-222,1,26
4591,222_87,Brain,87,-222,1,26
4592,222_88,Brain,88,-222,1,25
4593,222_89,Brain,89,-222,1,26
4594,222_90,Brain,90,-222,1,12
4595,222_91,Brain,91,-222,1,28
4596,222_92,Neural crest,92,-222,1,12
4597,222_93,Neural crest,93,-222,1,28
4598,222_94,Neural crest,94,-222,1,28
4599,222_95,Neural crest,95,-222,1,28
4600,222_96,Neural crest,96,-222,1,30
4601,222_97,Neural crest,97,-222,1,30
4602,222_98,Neural crest,98,-222,1,57
4603,222_99,Neural crest,99,-222,1,31
4604,223_100,Neural crest,100,-223,1,30
4605,223_101,Neural crest,101,-223,1,28
4606,223_102,Neural crest,102,-223,1,28
4607,223_103,Neural crest,103,-223,1,58
4608,223_104,Neural crest,104,-223,1,29
4609,223_105,Neural crest,105,-223,1,59
4610,223_106,Neural crest,106,-223,1,59
4611,223_107,Neural crest,107,-223,1,59
4612,223_108,Neural crest,108,-223,1,60
4613,223_109,Neural crest,109,-223,1,60
4614,223_110,Neural crest,110,-223,1,60
4615,223_111,Neural crest,111,-223,1,60
4616,223_112,Neural crest,112,-223,1,59
4617,223_113,Neural crest,113,-223,1,63
4618,223_114,Notochord,114,-223,1,59
4619,223_115,Notochord,115,-223,1,23
4620,223_116,Notochord,116,-223,1,22
4621,223_117,Notochord,117,-223,1,22
4622,223_118,Notochord,118,-223,1,22
4623,223_119,Brain,119,-223,1,22
4624,223_120,Brain,120,-223,1,55
4625,223_121,Brain,121,-223,1,49
4626,223_122,Cavity,122,-223,1,33
4627,223_123,Cavity,123,-223,1,34
4628,223_124,Cavity,124,-223,1,33
4629,223_125,Cavity,125,-223,1,33
4630,223_126,Cavity,126,-223,1,51
4631,223_127,Cavity,127,-223,1,33
4632,223_128,Cavity,128,-223,1,35
4633,223_129,Cavity,129,-223,1,35
4634,223_130,Cavity,130,-223,1,37
4635,223_131,Cavity,131,-223,1,37
4636,223_132,Cavity,132,-223,1,33
4637,223_133,Cavity,133,-223,1,38
4638,223_134,Cavity,134,-223,1,38
4639,223_135,Brain,135,-223,1,38
4640,223_136,Brain,136,-223,1,36
4641,223_137,Cavity,137,-223,1,41
4642,223_138,Cavity,138,-223,1,37
4643,223_139,Cavity,139,-223,1,46
4644,223_79,Cavity,79,-223,1,43
4645,223_80,Brain,80,-223,1,8
4646,223_81,Brain,81,-223,1,8
4647,223_82,Brain,82,-223,1,8
4648,223_83,Brain,83,-223,1,12
4649,223_84,Brain,84,-223,1,12
4650,223_85,Brain,85,-223,1,12
4651,223_86,Brain,86,-223,1,27
4652,223_87,Brain,87,-223,1,26
4653,223_88,Brain,88,-223,1,12
4654,223_89,Brain,89,-223,1,12
4655,223_90,Brain,90,-223,1,12
4656,223_91,Neural crest,91,-223,1,28
4657,223_92,Neural crest,92,-223,1,28
4658,223_93,Neural crest,93,-223,1,31
4659,223_94,Neural crest,94,-223,1,28
4660,223_95,Neural crest,95,-223,1,31
4661,223_96,Neural crest,96,-223,1,28
4662,223_97,Neural crest,97,-223,1,30
4663,223_98,Neural crest,98,-223,1,31
4664,223_99,Neural crest,99,-223,1,57
4665,224_100,Neural crest,100,-224,1,58
4666,224_101,Neural crest,101,-224,1,58
4667,224_102,Neural crest,102,-224,1,30
4668,224_103,Neural crest,103,-224,1,28
4669,224_104,Brain,104,-224,1,28
4670,224_105,Brain,105,-224,1,28
4671,224_106,Neural crest,106,-224,1,61
4672,224_107,Neural crest,107,-224,1,59
4673,224_108,Neural crest,108,-224,1,60
4674,224_109,Neural crest,109,-224,1,60
4675,224_110,Neural crest,110,-224,1,59
4676,224_111,Neural crest,111,-224,1,60
4677,224_112,Notochord,112,-224,1,59
4678,224_113,Notochord,113,-224,1,59
4679,224_114,Notochord,114,-224,1,52
4680,224_115,Notochord,115,-224,1,23
4681,224_116,Notochord,116,-224,1,23
4682,224_117,Notochord,117,-224,1,23
4683,224_118,Brain,118,-224,1,22
4684,224_119,Brain,119,-224,1,22
4685,224_120,Brain,120,-224,1,22
4686,224_121,Cavity,121,-224,1,49
4687,224_122,Cavity,122,-224,1,33
4688,224_123,Cavity,123,-224,1,39
4689,224_124,Cavity,124,-224,1,49
4690,224_125,Cavity,125,-224,1,32
4691,224_126,Cavity,126,-224,1,32
4692,224_127,Cavity,127,-224,1,49
4693,224_128,Cavity,128,-224,1,32
4694,224_129,Cavity,129,-224,1,37
4695,224_130,Cavity,130,-224,1,32
4696,224_131,Cavity,131,-224,1,39
4697,224_132,Cavity,132,-224,1,39
4698,224_133,Brain,133,-224,1,38
4699,224_134,Brain,134,-224,1,38
4700,224_135,Brain,135,-224,1,38
4701,224_136,Brain,136,-224,1,40
4702,224_137,Cavity,137,-224,1,40
4703,224_138,Cavity,138,-224,1,46
4704,224_79,Cavity,79,-224,1,43
4705,224_80,Brain,80,-224,1,8
4706,224_81,Brain,81,-224,1,6
4707,224_82,Brain,82,-224,1,8
4708,224_83,Brain,83,-224,1,8
4709,224_84,Brain,84,-224,1,8
4710,224_85,Brain,85,-224,1,12
4711,224_86,Brain,86,-224,1,12
4712,224_87,Brain,87,-224,1,12
4713,224_88,Brain,88,-224,1,12
4714,224_89,Brain,89,-224,1,12
4715,224_90,Brain,90,-224,1,28
4716,224_91,Neural crest,91,-224,1,28
4717,224_92,Neural crest,92,-224,1,28
4718,224_93,Neural crest,93,-224,1,28
4719,224_94,Brain,94,-224,1,28
4720,224_95,Neural crest,95,-224,1,31
4721,224_96,Neural crest,96,-224,1,31
4722,224_97,Neural crest,97,-224,1,28
4723,224_98,Neural crest,98,-224,1,30
4724,224_99,Neural crest,99,-224,1,31
4725,225_100,Neural crest,100,-225,1,28
4726,225_101,Neural crest,101,-225,1,28
4727,225_102,Brain,102,-225,1,12
4728,225_103,Neural crest,103,-225,1,30
4729,225_104,Brain,104,-225,1,28
4730,225_105,Brain,105,-225,1,26
4731,225_106,Neural crest,106,-225,1,60
4732,225_107,Neural crest,107,-225,1,59
4733,225_108,Neural crest,108,-225,1,60
4734,225_109,Neural crest,109,-225,1,48
4735,225_110,Neural crest,110,-225,1,59
4736,225_111,Neural crest,111,-225,1,61
4737,225_112,Notochord,112,-225,1,59
4738,225_113,Notochord,113,-225,1,52
4739,225_114,Notochord,114,-225,1,23
4740,225_115,Notochord,115,-225,1,23
4741,225_116,Notochord,116,-225,1,23
4742,225_117,Notochord,117,-225,1,52
4743,225_118,Brain,118,-225,1,22
4744,225_119,Brain,119,-225,1,53
4745,225_120,Brain,120,-225,1,50
4746,225_121,Cavity,121,-225,1,49
4747,225_122,Cavity,122,-225,1,37
4748,225_123,Cavity,123,-225,1,39
4749,225_124,Cavity,124,-225,1,35
4750,225_125,Cavity,125,-225,1,34
4751,225_126,Cavity,126,-225,1,35
4752,225_127,Cavity,127,-225,1,51
4753,225_128,Cavity,128,-225,1,49
4754,225_129,Cavity,129,-225,1,37
4755,225_130,Cavity,130,-225,1,36
4756,225_131,Cavity,131,-225,1,39
4757,225_132,Brain,132,-225,1,41
4758,225_133,Brain,133,-225,1,38
4759,225_134,Brain,134,-225,1,38
4760,225_135,Brain,135,-225,1,40
4761,225_136,Cavity,136,-225,1,46
4762,225_80,Cavity,80,-225,1,42
4763,225_81,Brain,81,-225,1,8
4764,225_82,Brain,82,-225,1,8
4765,225_83,Brain,83,-225,1,8
4766,225_84,Brain,84,-225,1,8
4767,225_85,Brain,85,-225,1,12
4768,225_86,Brain,86,-225,1,12
4769,225_87,Brain,87,-225,1,12
4770,225_88,Brain,88,-225,1,26
4771,225_89,Brain,89,-225,1,26
4772,225_90,Brain,90,-225,1,26
4773,225_91,Brain,91,-225,1,26
4774,225_92,Brain,92,-225,1,26
4775,225_93,Brain,93,-225,1,26
4776,225_94,Brain,94,-225,1,26
4777,225_95,Neural crest,95,-225,1,28
4778,225_96,Neural crest,96,-225,1,31
4779,225_97,Neural crest,97,-225,1,57
4780,225_98,Neural crest,98,-225,1,28
4781,225_99,Neural crest,99,-225,1,30
4782,226_100,Brain,100,-226,1,26
4783,226_101,Neural crest,101,-226,1,28
4784,226_102,Brain,102,-226,1,28
4785,226_103,Brain,103,-226,1,26
4786,226_104,Brain,104,-226,1,28
4787,226_105,Brain,105,-226,1,30
4788,226_106,Neural crest,106,-226,1,60
4789,226_107,Neural crest,107,-226,1,60
4790,226_108,Neural crest,108,-226,1,60
4791,226_109,Neural crest,109,-226,1,60
4792,226_110,Neural crest,110,-226,1,60
4793,226_111,Neural crest,111,-226,1,59
4794,226_112,Notochord,112,-226,1,60
4795,226_113,Notochord,113,-226,1,52
4796,226_114,Notochord,114,-226,1,53
4797,226_115,Notochord,115,-226,1,22
4798,226_116,Notochord,116,-226,1,22
4799,226_117,Brain,117,-226,1,52
4800,226_118,Brain,118,-226,1,53
4801,226_119,Brain,119,-226,1,53
4802,226_120,Brain,120,-226,1,49
4803,226_121,Cavity,121,-226,1,49
4804,226_122,Cavity,122,-226,1,35
4805,226_123,Cavity,123,-226,1,39
4806,226_124,Cavity,124,-226,1,34
4807,226_125,Cavity,125,-226,1,35
4808,226_126,Cavity,126,-226,1,34
4809,226_127,Cavity,127,-226,1,51
4810,226_128,Cavity,128,-226,1,49
4811,226_129,Cavity,129,-226,1,37
4812,226_130,Cavity,130,-226,1,39
4813,226_131,Brain,131,-226,1,38
4814,226_132,Brain,132,-226,1,38
4815,226_133,Brain,133,-226,1,41
4816,226_134,Brain,134,-226,1,41
4817,226_135,Cavity,135,-226,1,46
4818,226_80,Cavity,80,-226,1,82
4819,226_81,Cavity,81,-226,1,43
4820,226_82,Brain,82,-226,1,8
4821,226_83,Brain,83,-226,1,8
4822,226_84,Brain,84,-226,1,8
4823,226_85,Brain,85,-226,1,12
4824,226_86,Neural crest,86,-226,1,28
4825,226_87,Brain,87,-226,1,26
4826,226_88,Brain,88,-226,1,26
4827,226_89,Brain,89,-226,1,26
4828,226_90,Brain,90,-226,1,26
4829,226_91,Brain,91,-226,1,26
4830,226_92,Brain,92,-226,1,26
4831,226_93,Brain,93,-226,1,26
4832,226_94,Brain,94,-226,1,26
4833,226_95,Neural crest,95,-226,1,28
4834,226_96,Neural crest,96,-226,1,28
4835,226_97,Neural crest,97,-226,1,30
4836,226_98,Neural crest,98,-226,1,30
4837,226_99,Neural crest,99,-226,1,28
4838,227_100,Brain,100,-227,1,30
4839,227_101,Neural crest,101,-227,1,58
4840,227_102,Brain,102,-227,1,26
4841,227_103,Brain,103,-227,1,25
4842,227_104,Notochord,104,-227,1,52
4843,227_105,Neural crest,105,-227,1,58
4844,227_106,Neural crest,106,-227,1,60
4845,227_107,Neural crest,107,-227,1,60
4846,227_108,Neural crest,108,-227,1,60
4847,227_109,Neural crest,109,-227,1,60
4848,227_110,Neural crest,110,-227,1,49
4849,227_111,Neural crest,111,-227,1,59
4850,227_112,Notochord,112,-227,1,59
4851,227_113,Notochord,113,-227,1,52
4852,227_114,Notochord,114,-227,1,22
4853,227_115,Notochord,115,-227,1,23
4854,227_116,Brain,116,-227,1,32
4855,227_117,Brain,117,-227,1,22
4856,227_118,Brain,118,-227,1,22
4857,227_119,Brain,119,-227,1,49
4858,227_120,Cavity,120,-227,1,33
4859,227_121,Cavity,121,-227,1,37
4860,227_122,Cavity,122,-227,1,35
4861,227_123,Cavity,123,-227,1,34
4862,227_124,Cavity,124,-227,1,32
4863,227_125,Cavity,125,-227,1,34
4864,227_126,Cavity,126,-227,1,37
4865,227_127,Brain,127,-227,1,51
4866,227_128,Brain,128,-227,1,51
4867,227_129,Brain,129,-227,1,51
4868,227_130,Brain,130,-227,1,38
4869,227_131,Brain,131,-227,1,38
4870,227_132,Brain,132,-227,1,38
4871,227_133,Brain,133,-227,1,41
4872,227_134,Cavity,134,-227,1,46
4873,227_81,Cavity,81,-227,1,45
4874,227_82,Brain,82,-227,1,79
4875,227_83,Brain,83,-227,1,8
4876,227_84,Brain,84,-227,1,42
4877,227_85,Neural crest,85,-227,1,8
4878,227_86,Neural crest,86,-227,1,28
4879,227_87,Brain,87,-227,1,26
4880,227_88,Brain,88,-227,1,26
4881,227_89,Brain,89,-227,1,26
4882,227_90,Brain,90,-227,1,26
4883,227_91,Brain,91,-227,1,26
4884,227_92,Brain,92,-227,1,24
4885,227_93,Brain,93,-227,1,26
4886,227_94,Neural crest,94,-227,1,30
4887,227_95,Neural crest,95,-227,1,30
4888,227_96,Neural crest,96,-227,1,28
4889,227_97,Neural crest,97,-227,1,28
4890,227_98,Neural crest,98,-227,1,30
4891,227_99,Neural crest,99,-227,1,30
4892,228_100,Neural crest,100,-228,1,58
4893,228_101,Neural crest,101,-228,1,58
4894,228_102,Brain,102,-228,1,58
4895,228_103,Notochord,103,-228,1,58
4896,228_104,Notochord,104,-228,1,52
4897,228_105,Notochord,105,-228,1,58
4898,228_106,Neural crest,106,-228,1,60
4899,228_107,Neural crest,107,-228,1,60
4900,228_108,Neural crest,108,-228,1,60
4901,228_109,Neural crest,109,-228,1,60
4902,228_110,Neural crest,110,-228,1,60
4903,228_111,Notochord,111,-228,1,59
4904,228_112,Notochord,112,-228,1,52
4905,228_113,Notochord,113,-228,1,23
4906,228_114,Notochord,114,-228,1,25
4907,228_115,Notochord,115,-228,1,22
4908,228_116,Brain,116,-228,1,22
4909,228_117,Brain,117,-228,1,53
4910,228_118,Brain,118,-228,1,52
4911,228_119,Cavity,119,-228,1,49
4912,228_120,Cavity,120,-228,1,32
4913,228_121,Cavity,121,-228,1,32
4914,228_122,Cavity,122,-228,1,33
4915,228_123,Cavity,123,-228,1,40
4916,228_124,Cavity,124,-228,1,33
4917,228_125,Cavity,125,-228,1,35
4918,228_126,Brain,126,-228,1,38
4919,228_127,Brain,127,-228,1,36
4920,228_128,Brain,128,-228,1,51
4921,228_129,Brain,129,-228,1,51
4922,228_130,Brain,130,-228,1,36
4923,228_131,Brain,131,-228,1,38
4924,228_132,Brain,132,-228,1,40
4925,228_133,Cavity,133,-228,1,46
4926,228_82,Brain,82,-228,1,8
4927,228_83,Brain,83,-228,1,8
4928,228_84,Brain,84,-228,1,8
4929,228_85,Brain,85,-228,1,8
4930,228_86,Brain,86,-228,1,28
4931,228_87,Brain,87,-228,1,26
4932,228_88,Brain,88,-228,1,26
4933,228_89,Brain,89,-228,1,26
4934,228_90,Brain,90,-228,1,26
4935,228_91,Brain,91,-228,1,26
4936,228_92,Brain,92,-228,1,26
4937,228_93,Brain,93,-228,1,26
4938,228_94,Brain,94,-228,1,26
4939,228_95,Neural crest,95,-228,1,58
4940,228_96,Neural crest,96,-228,1,30
4941,228_97,Neural crest,97,-228,1,30
4942,228_98,Neural crest,98,-228,1,30
4943,228_99,Neural crest,99,-228,1,28
4944,229_100,Neural crest,100,-229,1,58
4945,229_101,Neural crest,101,-229,1,30
4946,229_102,Notochord,102,-229,1,58
4947,229_103,Notochord,103,-229,1,58
4948,229_104,Notochord,104,-229,1,58
4949,229_105,Neural crest,105,-229,1,59
4950,229_106,Neural crest,106,-229,1,60
4951,229_107,Neural crest,107,-229,1,60
4952,229_108,Neural crest,108,-229,1,60
4953,229_109,Neural crest,109,-229,1,60
4954,229_110,Notochord,110,-229,1,59
4955,229_111,Notochord,111,-229,1,52
4956,229_112,Notochord,112,-229,1,52
4957,229_113,Notochord,113,-229,1,23
4958,229_114,Notochord,114,-229,1,22
4959,229_115,Notochord,115,-229,1,53
4960,229_116,Brain,116,-229,1,52
4961,229_117,Brain,117,-229,1,52
4962,229_118,Brain,118,-229,1,52
4963,229_119,Cavity,119,-229,1,48
4964,229_120,Cavity,120,-229,1,37
4965,229_121,Cavity,121,-229,1,37
4966,229_122,Cavity,122,-229,1,32
4967,229_123,Cavity,123,-229,1,39
4968,229_124,Cavity,124,-229,1,39
4969,229_125,Cavity,125,-229,1,37
4970,229_126,Brain,126,-229,1,51
4971,229_127,Brain,127,-229,1,51
4972,229_128,Brain,128,-229,1,51
4973,229_129,Brain,129,-229,1,37
4974,229_130,Brain,130,-229,1,38
4975,229_131,Brain,131,-229,1,40
4976,229_132,Cavity,132,-229,1,46
4977,229_82,Cavity,82,-229,1,40
4978,229_83,Brain,83,-229,1,2
4979,229_84,Brain,84,-229,1,8
4980,229_85,Brain,85,-229,1,8
4981,229_86,Brain,86,-229,1,28
4982,229_87,Brain,87,-229,1,26
4983,229_88,Brain,88,-229,1,25
4984,229_89,Brain,89,-229,1,26
4985,229_90,Brain,90,-229,1,26
4986,229_91,Brain,91,-229,1,26
4987,229_92,Brain,92,-229,1,24
4988,229_93,Brain,93,-229,1,26
4989,229_94,Brain,94,-229,1,25
4990,229_95,Brain,95,-229,1,58
4991,229_96,Neural crest,96,-229,1,30
4992,229_97,Neural crest,97,-229,1,58
4993,229_98,Neural crest,98,-229,1,30
4994,229_99,Neural crest,99,-229,1,30
4995,230_100,Neural crest,100,-230,1,58
4996,230_101,Neural crest,101,-230,1,58
4997,230_102,Neural crest,102,-230,1,58
4998,230_103,Neural crest,103,-230,1,58
4999,230_104,Neural crest,104,-230,1,60
5000,230_105,Neural crest,105,-230,1,49
5001,230_106,Neural crest,106,-230,1,59
5002,230_107,Neural crest,107,-230,1,60
5003,230_108,Neural crest,108,-230,1,60
5004,230_109,Notochord,109,-230,1,59
5005,230_110,Notochord,110,-230,1,52
5006,230_111,Notochord,111,-230,1,52
5007,230_112,Notochord,112,-230,1,25
5008,230_113,Notochord,113,-230,1,22
5009,230_114,Notochord,114,-230,1,52
5010,230_115,Brain,115,-230,1,22
5011,230_116,Brain,116,-230,1,22
5012,230_117,Brain,117,-230,1,55
5013,230_118,Cavity,118,-230,1,49
5014,230_119,Cavity,119,-230,1,49
5015,230_120,Cavity,120,-230,1,35
5016,230_121,Cavity,121,-230,1,32
5017,230_122,Cavity,122,-230,1,33
5018,230_123,Cavity,123,-230,1,39
5019,230_124,Cavity,124,-230,1,32
5020,230_125,Cavity,125,-230,1,37
5021,230_126,Brain,126,-230,1,36
5022,230_127,Brain,127,-230,1,51
5023,230_128,Brain,128,-230,1,38
5024,230_129,Brain,129,-230,1,36
5025,230_130,Brain,130,-230,1,41
5026,230_131,Cavity,131,-230,1,40
5027,230_132,Cavity,132,-230,1,83
5028,230_82,Cavity,82,-230,1,80
5029,230_83,Brain,83,-230,1,8
5030,230_84,Brain,84,-230,1,8
5031,230_85,Brain,85,-230,1,8
5032,230_86,Brain,86,-230,1,12
5033,230_87,Brain,87,-230,1,26
5034,230_88,Brain,88,-230,1,26
5035,230_89,Brain,89,-230,1,26
5036,230_90,Brain,90,-230,1,26
5037,230_91,Brain,91,-230,1,26
5038,230_92,Brain,92,-230,1,26
5039,230_93,Brain,93,-230,1,26
5040,230_94,Brain,94,-230,1,24
5041,230_95,Brain,95,-230,1,24
5042,230_96,Brain,96,-230,1,25
5043,230_97,Neural crest,97,-230,1,56
5044,230_98,Neural crest,98,-230,1,58
5045,230_99,Neural crest,99,-230,1,58
5046,231_100,Neural crest,100,-231,1,58
5047,231_101,Neural crest,101,-231,1,59
5048,231_102,Neural crest,102,-231,1,58
5049,231_103,Neural crest,103,-231,1,59
5050,231_104,Neural crest,104,-231,1,60
5051,231_105,Neural crest,105,-231,1,59
5052,231_106,Neural crest,106,-231,1,58
5053,231_107,Neural crest,107,-231,1,59
5054,231_108,Notochord,108,-231,1,52
5055,231_109,Notochord,109,-231,1,52
5056,231_110,Notochord,110,-231,1,52
5057,231_111,Notochord,111,-231,1,52
5058,231_112,Notochord,112,-231,1,22
5059,231_113,Notochord,113,-231,1,52
5060,231_114,Brain,114,-231,1,52
5061,231_115,Brain,115,-231,1,53
5062,231_116,Brain,116,-231,1,55
5063,231_117,Brain,117,-231,1,51
5064,231_118,Cavity,118,-231,1,32
5065,231_119,Cavity,119,-231,1,32
5066,231_120,Cavity,120,-231,1,35
5067,231_121,Cavity,121,-231,1,32
5068,231_122,Cavity,122,-231,1,33
5069,231_123,Cavity,123,-231,1,35
5070,231_124,Cavity,124,-231,1,33
5071,231_125,Cavity,125,-231,1,39
5072,231_126,Cavity,126,-231,1,33
5073,231_127,Brain,127,-231,1,51
5074,231_128,Brain,128,-231,1,51
5075,231_129,Brain,129,-231,1,36
5076,231_130,Brain,130,-231,1,41
5077,231_131,Cavity,131,-231,1,46
5078,231_83,Cavity,83,-231,1,43
5079,231_84,Brain,84,-231,1,8
5080,231_85,Brain,85,-231,1,8
5081,231_86,Brain,86,-231,1,8
5082,231_87,Brain,87,-231,1,25
5083,231_88,Brain,88,-231,1,26
5084,231_89,Brain,89,-231,1,26
5085,231_90,Brain,90,-231,1,26
5086,231_91,Brain,91,-231,1,26
5087,231_92,Brain,92,-231,1,26
5088,231_93,Brain,93,-231,1,24
5089,231_94,Brain,94,-231,1,26
5090,231_95,Brain,95,-231,1,24
5091,231_96,Brain,96,-231,1,25
5092,231_97,Brain,97,-231,1,25
5093,231_98,Neural crest,98,-231,1,58
5094,231_99,Neural crest,99,-231,1,59
5095,232_100,Cavity,100,-232,1,63
5096,232_101,Cavity,101,-232,1,63
5097,232_102,Neural crest,102,-232,1,57
5098,232_103,Neural crest,103,-232,1,61
5099,232_104,Neural crest,104,-232,1,57
5100,232_105,Neural crest,105,-232,1,60
5101,232_106,Neural crest,106,-232,1,59
5102,232_107,Notochord,107,-232,1,58
5103,232_108,Notochord,108,-232,1,52
5104,232_109,Notochord,109,-232,1,52
5105,232_110,Notochord,110,-232,1,52
5106,232_111,Notochord,111,-232,1,22
5107,232_112,Brain,112,-232,1,22
5108,232_113,Brain,113,-232,1,52
5109,232_114,Brain,114,-232,1,52
5110,232_115,Brain,115,-232,1,52
5111,232_116,Brain,116,-232,1,51
5112,232_117,Cavity,117,-232,1,49
5113,232_118,Cavity,118,-232,1,49
5114,232_119,Cavity,119,-232,1,51
5115,232_120,Cavity,120,-232,1,49
5116,232_121,Cavity,121,-232,1,32
5117,232_122,Cavity,122,-232,1,49
5118,232_123,Cavity,123,-232,1,51
5119,232_124,Cavity,124,-232,1,49
5120,232_125,Cavity,125,-232,1,51
5121,232_126,Cavity,126,-232,1,50
5122,232_127,Brain,127,-232,1,50
5123,232_128,Brain,128,-232,1,51
5124,232_129,Brain,129,-232,1,50
5125,232_130,Brain,130,-232,1,41
5126,232_84,Cavity,84,-232,1,6
5127,232_85,Brain,85,-232,1,8
5128,232_86,Brain,86,-232,1,8
5129,232_87,Brain,87,-232,1,12
5130,232_88,Brain,88,-232,1,24
5131,232_89,Brain,89,-232,1,25
5132,232_90,Brain,90,-232,1,26
5133,232_91,Brain,91,-232,1,26
5134,232_92,Brain,92,-232,1,26
5135,232_93,Brain,93,-232,1,24
5136,232_94,Brain,94,-232,1,25
5137,232_95,Brain,95,-232,1,52
5138,232_96,Brain,96,-232,1,24
5139,232_97,Brain,97,-232,1,25
5140,232_98,Brain,98,-232,1,28
5141,232_99,Neural crest,99,-232,1,58
5142,233_100,Neural crest,100,-233,1,58
5143,233_101,Neural crest,101,-233,1,57
5144,233_102,Neural crest,102,-233,1,59
5145,233_103,Neural crest,103,-233,1,57
5146,233_104,Cavity,104,-233,1,63
5147,233_105,Neural crest,105,-233,1,59
5148,233_106,Neural crest,106,-233,1,58
5149,233_107,Notochord,107,-233,1,52
5150,233_108,Notochord,108,-233,1,52
5151,233_109,Notochord,109,-233,1,52
5152,233_110,Notochord,110,-233,1,52
5153,233_111,Brain,111,-233,1,52
5154,233_112,Brain,112,-233,1,52
5155,233_113,Brain,113,-233,1,52
5156,233_114,Brain,114,-233,1,52
5157,233_115,Brain,115,-233,1,52
5158,233_116,Cavity,116,-233,1,51
5159,233_117,Cavity,117,-233,1,35
5160,233_118,Cavity,118,-233,1,32
5161,233_119,Cavity,119,-233,1,32
5162,233_120,Cavity,120,-233,1,49
5163,233_121,Cavity,121,-233,1,36
5164,233_122,Cavity,122,-233,1,37
5165,233_123,Cavity,123,-233,1,39
5166,233_124,Cavity,124,-233,1,51
5167,233_125,Cavity,125,-233,1,51
5168,233_126,Cavity,126,-233,1,51
5169,233_127,Brain,127,-233,1,50
5170,233_128,Brain,128,-233,1,51
5171,233_129,Brain,129,-233,1,50
5172,233_130,Brain,130,-233,1,41
5173,233_131,Cavity,131,-233,1,46
5174,233_84,Cavity,84,-233,1,44
5175,233_85,Brain,85,-233,1,6
5176,233_86,Brain,86,-233,1,6
5177,233_87,Brain,87,-233,1,7
5178,233_88,Brain,88,-233,1,24
5179,233_89,Brain,89,-233,1,26
5180,233_90,Brain,90,-233,1,26
5181,233_91,Brain,91,-233,1,26
5182,233_92,Brain,92,-233,1,26
5183,233_93,Brain,93,-233,1,26
5184,233_94,Brain,94,-233,1,24
5185,233_95,Brain,95,-233,1,24
5186,233_96,Brain,96,-233,1,25
5187,233_97,Brain,97,-233,1,25
5188,233_98,Brain,98,-233,1,25
5189,233_99,Neural crest,99,-233,1,58
5190,234_100,Neural crest,100,-234,1,58
5191,234_101,Neural crest,101,-234,1,58
5192,234_102,Neural crest,102,-234,1,30
5193,234_103,Neural crest,103,-234,1,58
5194,234_104,Neural crest,104,-234,1,59
5195,234_105,Neural crest,105,-234,1,59
5196,234_106,Neural crest,106,-234,1,58
5197,234_107,Notochord,107,-234,1,52
5198,234_108,Notochord,108,-234,1,52
5199,234_109,Notochord,109,-234,1,52
5200,234_110,Notochord,110,-234,1,52
5201,234_111,Brain,111,-234,1,52
5202,234_112,Brain,112,-234,1,53
5203,234_113,Brain,113,-234,1,52
5204,234_114,Brain,114,-234,1,52
5205,234_115,Brain,115,-234,1,55
5206,234_116,Cavity,116,-234,1,32
5207,234_117,Cavity,117,-234,1,48
5208,234_118,Cavity,118,-234,1,32
5209,234_119,Cavity,119,-234,1,48
5210,234_120,Cavity,120,-234,1,49
5211,234_121,Cavity,121,-234,1,37
5212,234_122,Cavity,122,-234,1,49
5213,234_123,Cavity,123,-234,1,39
5214,234_124,Cavity,124,-234,1,51
5215,234_125,Cavity,125,-234,1,33
5216,234_126,Cavity,126,-234,1,51
5217,234_127,Brain,127,-234,1,50
5218,234_128,Brain,128,-234,1,51
5219,234_129,Brain,129,-234,1,50
5220,234_130,Brain,130,-234,1,36
5221,234_131,Cavity,131,-234,1,46
5222,234_85,Cavity,85,-234,1,42
5223,234_86,Brain,86,-234,1,8
5224,234_87,Brain,87,-234,1,8
5225,234_88,Brain,88,-234,1,25
5226,234_89,Brain,89,-234,1,24
5227,234_90,Brain,90,-234,1,26
5228,234_91,Brain,91,-234,1,26
5229,234_92,Brain,92,-234,1,26
5230,234_93,Brain,93,-234,1,26
5231,234_94,Brain,94,-234,1,24
5232,234_95,Brain,95,-234,1,25
5233,234_96,Brain,96,-234,1,24
5234,234_97,Brain,97,-234,1,25
5235,234_98,Brain,98,-234,1,25
5236,234_99,Brain,99,-234,1,58
5237,235_100,Neural crest,100,-235,1,30
5238,235_101,Neural crest,101,-235,1,70
