embedding_level,embedding_index,start,end
7,107,L7/117,L7/104
7,107,L7/104,L7/107
7,108,L7/142,L6/71
7,108,L6/71,L5/35
7,108,L5/35,L5/28
7,108,L5/28,L6/57
7,108,L6/57,L7/114
7,108,L7/114,L7/118
7,108,L7/118,L7/116
7,108,L7/116,L6/58
7,108,L6/58,L7/117
7,108,L7/117,L7/105
7,108,L7/105,L6/52
7,108,L6/52,L6/55
7,108,L6/55,L7/110
7,108,L7/110,L7/108
7,109,L7/142,L6/71
7,109,L6/71,L5/35
7,109,L5/35,L5/28
7,109,L5/28,L6/57
7,109,L6/57,L7/114
7,109,L7/114,L7/118
7,109,L7/118,L7/116
7,109,L7/116,L6/58
7,109,L6/58,L7/117
7,109,L7/117,L7/105
7,109,L7/105,L6/52
7,109,L6/52,L6/55
7,109,L6/55,L7/111
7,109,L7/111,L7/109
7,110,L7/142,L6/71
7,110,L6/71,L5/35
7,110,L5/35,L5/28
7,110,L5/28,L6/57
7,110,L6/57,L7/114
7,110,L7/114,L7/118
7,110,L7/118,L7/116
7,110,L7/116,L6/58
7,110,L6/58,L7/117
7,110,L7/117,L7/105
7,110,L7/105,L6/52
7,110,L6/52,L6/55
7,110,L6/55,L7/110
7,111,L7/142,L6/71
7,111,L6/71,L5/35
7,111,L5/35,L5/28
7,111,L5/28,L6/57
7,111,L6/57,L7/114
7,111,L7/114,L7/118
7,111,L7/118,L7/116
7,111,L7/116,L6/58
7,111,L6/58,L7/117
7,111,L7/117,L7/105
7,111,L7/105,L6/52
7,111,L6/52,L6/55
7,111,L6/55,L7/111
7,112,L7/142,L6/71
7,112,L6/71,L5/35
7,112,L5/35,L5/28
7,112,L5/28,L6/56
7,112,L6/56,L7/112
7,113,L7/142,L6/71
7,113,L6/71,L5/35
7,113,L5/35,L5/28
7,113,L5/28,L6/56
7,113,L6/56,L7/113
7,114,L7/142,L6/71
7,114,L6/71,L5/35
7,114,L5/35,L5/28
7,114,L5/28,L6/57
7,114,L6/57,L7/114
7,115,L7/142,L6/71
7,115,L6/71,L5/35
7,115,L5/35,L5/28
7,115,L5/28,L6/57
7,115,L6/57,L7/115
7,116,L7/142,L6/71
7,116,L6/71,L5/35
7,116,L5/35,L5/28
7,116,L5/28,L6/57
7,116,L6/57,L7/114
7,116,L7/114,L7/118
7,116,L7/118,L7/116
7,117,L7/142,L6/71
7,117,L6/71,L5/35
7,117,L5/35,L5/28
7,117,L5/28,L6/57
7,117,L6/57,L7/114
7,117,L7/114,L7/118
7,117,L7/118,L7/116
7,117,L7/116,L6/58
7,117,L6/58,L7/117
7,118,L7/142,L6/71
7,118,L6/71,L5/35
7,118,L5/35,L5/28
7,118,L5/28,L6/57
7,118,L6/57,L7/114
7,118,L7/114,L7/118
7,119,L7/142,L6/71
7,119,L6/71,L5/35
7,119,L5/35,L5/28
7,119,L5/28,L6/57
7,119,L6/57,L7/114
7,119,L7/114,L7/118
7,119,L7/118,L7/119
7,120,L7/142,L6/71
7,120,L6/71,L5/35
7,120,L5/35,L5/28
7,120,L5/28,L6/57
7,120,L6/57,L7/114
7,120,L7/114,L7/127
7,120,L7/127,L7/122
7,120,L7/122,L7/120
7,121,L7/142,L6/71
7,121,L6/71,L5/35
7,121,L5/35,L5/28
7,121,L5/28,L6/57
7,121,L6/57,L7/114
7,121,L7/114,L7/127
7,121,L7/127,L7/122
7,121,L7/122,L7/121
7,122,L7/142,L6/71
7,122,L6/71,L5/35
7,122,L5/35,L5/28
7,122,L5/28,L6/57
7,122,L6/57,L7/114
7,122,L7/114,L7/127
7,122,L7/127,L7/122
7,123,L7/142,L6/71
7,123,L6/71,L5/35
7,123,L5/35,L5/28
7,123,L5/28,L6/57
7,123,L6/57,L7/114
7,123,L7/114,L7/127
7,123,L7/127,L7/122
7,123,L7/122,L7/123
7,124,L7/142,L6/71
7,124,L6/71,L5/35
7,124,L5/35,L5/28
7,124,L5/28,L6/56
7,124,L6/56,L7/113
7,124,L7/113,L7/126
7,124,L7/126,L7/124
7,125,L7/142,L6/71
7,125,L6/71,L5/35
7,125,L5/35,L5/28
7,125,L5/28,L6/56
7,125,L6/56,L7/113
7,125,L7/113,L7/126
7,125,L7/126,L7/124
7,125,L7/124,L7/125
7,126,L7/142,L6/71
7,126,L6/71,L5/35
7,126,L5/35,L5/28
7,126,L5/28,L6/56
7,126,L6/56,L7/113
7,126,L7/113,L7/126
7,127,L7/142,L6/71
7,127,L6/71,L5/35
7,127,L5/35,L5/28
7,127,L5/28,L6/57
7,127,L6/57,L7/114
7,127,L7/114,L7/127
7,128,L7/142,L7/143
7,128,L7/143,L7/205
7,128,L7/205,L6/102
7,128,L6/102,L7/204
7,128,L7/204,L7/128
7,129,L7/142,L7/143
7,129,L7/143,L7/205
7,129,L7/205,L6/102
7,129,L6/102,L7/204
7,129,L7/204,L7/129
7,130,L7/142,L7/143
7,130,L7/143,L7/205
7,130,L7/205,L6/102
7,130,L6/102,L7/204
7,130,L7/204,L7/129
7,130,L7/129,L7/130
7,131,L7/142,L7/143
7,131,L7/143,L7/205
7,131,L7/205,L6/102
7,131,L6/102,L7/204
7,131,L7/204,L7/131
7,132,L7/142,L7/143
7,132,L7/143,L7/205
7,132,L7/205,L6/102
7,132,L6/102,L7/204
7,132,L7/204,L7/128
7,132,L7/128,L7/132
7,133,L7/142,L7/143
7,133,L7/143,L7/205
7,133,L7/205,L6/102
7,133,L6/102,L7/204
7,133,L7/204,L7/128
7,133,L7/128,L7/132
7,133,L7/132,L7/133
7,134,L7/142,L7/143
7,134,L7/143,L7/205
7,134,L7/205,L6/102
7,134,L6/102,L7/204
7,134,L7/204,L7/128
7,134,L7/128,L7/132
7,134,L7/132,L7/134
7,135,L7/142,L7/143
7,135,L7/143,L7/205
7,135,L7/205,L6/102
7,135,L6/102,L7/204
7,135,L7/204,L7/129
7,135,L7/129,L7/130
7,135,L7/130,L7/135
7,136,L7/142,L7/143
7,136,L7/143,L7/136
7,137,L7/142,L7/140
7,137,L7/140,L7/139
7,137,L7/139,L7/137
7,138,L7/142,L7/140
7,138,L7/140,L7/138
7,139,L7/142,L7/140
7,139,L7/140,L7/139
7,140,L7/142,L7/140
7,141,L7/142,L7/141
7,143,L7/142,L7/143
7,144,L7/142,L7/143
7,144,L7/143,L7/205
7,144,L7/205,L6/102
7,144,L6/102,L7/204
7,144,L7/204,L7/197
7,144,L7/197,L7/198
7,144,L7/198,L7/239
7,144,L7/239,L7/238
7,144,L7/238,L7/235
7,144,L7/235,L7/233
7,144,L7/233,L7/243
7,144,L7/243,L7/247
7,144,L7/247,L6/123
7,144,L6/123,L6/78
7,144,L6/78,L7/157
7,144,L7/157,L7/153
7,144,L7/153,L7/146
7,144,L7/146,L7/147
7,144,L7/147,L7/144
7,145,L7/142,L7/143
7,145,L7/143,L7/205
7,145,L7/205,L6/102
7,145,L6/102,L7/204
7,145,L7/204,L7/197
7,145,L7/197,L7/198
7,145,L7/198,L7/239
7,145,L7/239,L7/238
7,145,L7/238,L7/235
7,145,L7/235,L7/233
7,145,L7/233,L7/243
7,145,L7/243,L7/247
7,145,L7/247,L6/123
7,145,L6/123,L6/78
7,145,L6/78,L7/157
7,145,L7/157,L7/153
7,145,L7/153,L7/146
7,145,L7/146,L7/147
7,145,L7/147,L7/145
7,146,L7/142,L7/143
7,146,L7/143,L7/205
7,146,L7/205,L6/102
7,146,L6/102,L7/204
7,146,L7/204,L7/197
7,146,L7/197,L7/198
7,146,L7/198,L7/239
7,146,L7/239,L7/238
7,146,L7/238,L7/235
7,146,L7/235,L7/233
7,146,L7/233,L7/243
7,146,L7/243,L7/247
7,146,L7/247,L6/123
7,146,L6/123,L6/78
7,146,L6/78,L7/157
7,146,L7/157,L7/153
7,146,L7/153,L7/146
7,147,L7/142,L7/143
7,147,L7/143,L7/205
7,147,L7/205,L6/102
7,147,L6/102,L7/204
7,147,L7/204,L7/197
7,147,L7/197,L7/198
7,147,L7/198,L7/239
7,147,L7/239,L7/238
7,147,L7/238,L7/235
7,147,L7/235,L7/233
7,147,L7/233,L7/243
7,147,L7/243,L7/247
7,147,L7/247,L6/123
7,147,L6/123,L6/78
7,147,L6/78,L7/157
7,147,L7/157,L7/153
7,147,L7/153,L7/146
7,147,L7/146,L7/147
7,148,L7/142,L7/143
7,148,L7/143,L7/205
7,148,L7/205,L6/102
7,148,L6/102,L7/204
7,148,L7/204,L7/197
7,148,L7/197,L7/198
7,148,L7/198,L7/239
7,148,L7/239,L7/238
7,148,L7/238,L7/235
7,148,L7/235,L7/233
7,148,L7/233,L7/243
7,148,L7/243,L7/247
7,148,L7/247,L6/123
7,148,L6/123,L6/78
7,148,L6/78,L7/157
7,148,L7/157,L7/152
7,148,L7/152,L7/151
7,148,L7/151,L7/149
7,148,L7/149,L7/148
7,149,L7/142,L7/143
7,149,L7/143,L7/205
7,149,L7/205,L6/102
7,149,L6/102,L7/204
7,149,L7/204,L7/197
7,149,L7/197,L7/198
7,149,L7/198,L7/239
7,149,L7/239,L7/238
7,149,L7/238,L7/235
7,149,L7/235,L7/233
7,149,L7/233,L7/243
7,149,L7/243,L7/247
7,149,L7/247,L6/123
7,149,L6/123,L6/78
7,149,L6/78,L7/157
7,149,L7/157,L7/152
7,149,L7/152,L7/151
7,149,L7/151,L7/149
7,150,L7/142,L7/143
7,150,L7/143,L7/205
7,150,L7/205,L6/102
7,150,L6/102,L7/204
7,150,L7/204,L7/197
7,150,L7/197,L7/198
7,150,L7/198,L7/239
7,150,L7/239,L7/238
7,150,L7/238,L7/235
7,150,L7/235,L7/233
7,150,L7/233,L7/243
7,150,L7/243,L7/247
7,150,L7/247,L6/123
7,150,L6/123,L6/78
7,150,L6/78,L7/157
7,150,L7/157,L7/152
7,150,L7/152,L7/151
7,150,L7/151,L7/150
7,151,L7/142,L7/143
7,151,L7/143,L7/205
7,151,L7/205,L6/102
7,151,L6/102,L7/204
7,151,L7/204,L7/197
7,151,L7/197,L7/198
7,151,L7/198,L7/239
7,151,L7/239,L7/238
7,151,L7/238,L7/235
7,151,L7/235,L7/233
7,151,L7/233,L7/243
7,151,L7/243,L7/247
7,151,L7/247,L6/123
7,151,L6/123,L6/78
7,151,L6/78,L7/157
7,151,L7/157,L7/152
7,151,L7/152,L7/151
7,152,L7/142,L7/143
7,152,L7/143,L7/205
7,152,L7/205,L6/102
7,152,L6/102,L7/204
7,152,L7/204,L7/197
7,152,L7/197,L7/198
7,152,L7/198,L7/239
7,152,L7/239,L7/238
7,152,L7/238,L7/235
7,152,L7/235,L7/233
7,152,L7/233,L7/243
7,152,L7/243,L7/247
7,152,L7/247,L6/123
7,152,L6/123,L6/78
7,152,L6/78,L7/157
7,152,L7/157,L7/152
7,153,L7/142,L7/143
7,153,L7/143,L7/205
7,153,L7/205,L6/102
7,153,L6/102,L7/204
7,153,L7/204,L7/197
7,153,L7/197,L7/198
7,153,L7/198,L7/239
7,153,L7/239,L7/238
7,153,L7/238,L7/235
7,153,L7/235,L7/233
7,153,L7/233,L7/243
7,153,L7/243,L7/247
7,153,L7/247,L6/123
7,153,L6/123,L6/78
7,153,L6/78,L7/157
7,153,L7/157,L7/153
7,154,L7/142,L7/143
7,154,L7/143,L7/205
7,154,L7/205,L6/102
7,154,L6/102,L7/204
7,154,L7/204,L7/197
7,154,L7/197,L7/198
7,154,L7/198,L7/239
7,154,L7/239,L7/238
7,154,L7/238,L7/235
7,154,L7/235,L7/233
7,154,L7/233,L7/243
7,154,L7/243,L7/247
7,154,L7/247,L6/123
7,154,L6/123,L6/78
7,154,L6/78,L7/156
7,154,L7/156,L7/158
7,154,L7/158,L7/154
7,155,L7/142,L7/143
7,155,L7/143,L7/205
7,155,L7/205,L6/102
7,155,L6/102,L7/204
7,155,L7/204,L7/197
7,155,L7/197,L7/198
7,155,L7/198,L7/239
7,155,L7/239,L7/238
7,155,L7/238,L7/235
7,155,L7/235,L7/233
7,155,L7/233,L7/243
7,155,L7/243,L7/247
7,155,L7/247,L6/123
7,155,L6/123,L6/78
7,155,L6/78,L7/156
7,155,L7/156,L7/158
7,155,L7/158,L7/154
7,155,L7/154,L7/155
7,156,L7/142,L7/143
7,156,L7/143,L7/205
7,156,L7/205,L6/102
7,156,L6/102,L7/204
7,156,L7/204,L7/197
7,156,L7/197,L7/198
7,156,L7/198,L7/239
7,156,L7/239,L7/238
7,156,L7/238,L7/235
7,156,L7/235,L7/233
7,156,L7/233,L7/243
7,156,L7/243,L7/247
7,156,L7/247,L6/123
7,156,L6/123,L6/78
7,156,L6/78,L7/156
7,157,L7/142,L7/143
7,157,L7/143,L7/205
7,157,L7/205,L6/102
7,157,L6/102,L7/204
7,157,L7/204,L7/197
7,157,L7/197,L7/198
7,157,L7/198,L7/239
7,157,L7/239,L7/238
7,157,L7/238,L7/235
7,157,L7/235,L7/233
7,157,L7/233,L7/243
7,157,L7/243,L7/247
7,157,L7/247,L6/123
7,157,L6/123,L6/78
7,157,L6/78,L7/157
7,158,L7/142,L7/143
7,158,L7/143,L7/205
7,158,L7/205,L6/102
7,158,L6/102,L7/204
7,158,L7/204,L7/197
7,158,L7/197,L7/198
7,158,L7/198,L7/239
7,158,L7/239,L7/238
7,158,L7/238,L7/235
7,158,L7/235,L7/233
7,158,L7/233,L7/243
7,158,L7/243,L7/247
7,158,L7/247,L6/123
7,158,L6/123,L6/78
7,158,L6/78,L7/156
7,158,L7/156,L7/158
7,159,L7/142,L7/143
7,159,L7/143,L7/205
7,159,L7/205,L6/102
7,159,L6/102,L7/204
7,159,L7/204,L7/197
7,159,L7/197,L7/198
7,159,L7/198,L7/239
7,159,L7/239,L7/238
7,159,L7/238,L7/235
7,159,L7/235,L7/233
7,159,L7/233,L7/243
7,159,L7/243,L7/247
7,159,L7/247,L6/123
7,159,L6/123,L6/78
7,159,L6/78,L7/156
7,159,L7/156,L7/159
7,160,L7/142,L6/71
7,160,L6/71,L5/35
7,160,L5/35,L5/28
7,160,L5/28,L6/57
7,160,L6/57,L7/114
7,160,L7/114,L7/118
7,160,L7/118,L7/116
7,160,L7/116,L6/58
7,160,L6/58,L7/117
7,160,L7/117,L7/105
7,160,L7/105,L6/52
7,160,L6/52,L6/55
7,160,L6/55,L7/111
7,160,L7/111,L7/100
7,160,L7/100,L7/101
7,160,L7/101,L7/102
7,160,L7/102,L7/73
7,160,L7/73,L6/36
7,160,L6/36,L5/18
7,160,L5/18,L4/9
7,160,L4/9,L4/10
7,160,L4/10,L5/20
7,160,L5/20,L6/40
7,160,L6/40,L6/47
7,160,L6/47,L7/95
7,160,L7/95,L7/90
7,160,L7/90,L6/45
7,160,L6/45,L5/22
7,160,L5/22,L5/40
7,160,L5/40,L6/80
7,160,L6/80,L7/160
7,161,L7/142,L6/71
7,161,L6/71,L5/35
7,161,L5/35,L5/28
7,161,L5/28,L6/57
7,161,L6/57,L7/114
7,161,L7/114,L7/118
7,161,L7/118,L7/116
7,161,L7/116,L6/58
7,161,L6/58,L7/117
7,161,L7/117,L7/105
7,161,L7/105,L6/52
7,161,L6/52,L6/55
7,161,L6/55,L7/111
7,161,L7/111,L7/100
7,161,L7/100,L7/101
7,161,L7/101,L7/102
7,161,L7/102,L7/73
7,161,L7/73,L6/36
7,161,L6/36,L5/18
7,161,L5/18,L4/9
7,161,L4/9,L4/10
7,161,L4/10,L5/20
7,161,L5/20,L6/40
7,161,L6/40,L6/47
7,161,L6/47,L7/95
7,161,L7/95,L7/90
7,161,L7/90,L6/45
7,161,L6/45,L5/22
7,161,L5/22,L5/40
7,161,L5/40,L6/80
7,161,L6/80,L7/161
7,162,L7/142,L6/71
7,162,L6/71,L5/35
7,162,L5/35,L5/28
7,162,L5/28,L6/57
7,162,L6/57,L7/114
7,162,L7/114,L7/118
7,162,L7/118,L7/116
7,162,L7/116,L6/58
7,162,L6/58,L7/117
7,162,L7/117,L7/105
7,162,L7/105,L6/52
7,162,L6/52,L6/55
7,162,L6/55,L7/111
7,162,L7/111,L7/100
7,162,L7/100,L7/101
7,162,L7/101,L7/102
7,162,L7/102,L7/73
7,162,L7/73,L6/36
7,162,L6/36,L5/18
7,162,L5/18,L4/9
7,162,L4/9,L4/10
7,162,L4/10,L5/20
7,162,L5/20,L6/40
7,162,L6/40,L6/47
7,162,L6/47,L7/95
7,162,L7/95,L7/90
7,162,L7/90,L6/45
7,162,L6/45,L5/22
7,162,L5/22,L5/40
7,162,L5/40,L6/81
7,162,L6/81,L7/162
7,163,L7/142,L6/71
7,163,L6/71,L5/35
7,163,L5/35,L5/28
7,163,L5/28,L6/57
7,163,L6/57,L7/114
7,163,L7/114,L7/118
7,163,L7/118,L7/116
7,163,L7/116,L6/58
7,163,L6/58,L7/117
7,163,L7/117,L7/105
7,163,L7/105,L6/52
7,163,L6/52,L6/55
7,163,L6/55,L7/111
7,163,L7/111,L7/100
7,163,L7/100,L7/101
7,163,L7/101,L7/102
7,163,L7/102,L7/73
7,163,L7/73,L6/36
7,163,L6/36,L5/18
7,163,L5/18,L4/9
7,163,L4/9,L4/10
7,163,L4/10,L5/20
7,163,L5/20,L6/40
7,163,L6/40,L6/47
7,163,L6/47,L7/95
7,163,L7/95,L7/90
7,163,L7/90,L6/45
7,163,L6/45,L5/22
7,163,L5/22,L5/40
7,163,L5/40,L6/81
7,163,L6/81,L7/163
7,164,L7/142,L6/71
7,164,L6/71,L5/35
7,164,L5/35,L5/28
7,164,L5/28,L6/57
7,164,L6/57,L7/114
7,164,L7/114,L7/118
7,164,L7/118,L7/116
7,164,L7/116,L6/58
7,164,L6/58,L7/117
7,164,L7/117,L7/105
7,164,L7/105,L6/52
7,164,L6/52,L6/55
7,164,L6/55,L7/111
7,164,L7/111,L7/100
7,164,L7/100,L7/101
7,164,L7/101,L7/102
7,164,L7/102,L7/73
7,164,L7/73,L6/36
7,164,L6/36,L5/18
7,164,L5/18,L4/9
7,164,L4/9,L4/10
7,164,L4/10,L5/20
7,164,L5/20,L6/40
7,164,L6/40,L6/47
7,164,L6/47,L7/95
7,164,L7/95,L7/90
7,164,L7/90,L6/45
7,164,L6/45,L5/22
7,164,L5/22,L5/40
7,164,L5/40,L6/81
7,164,L6/81,L7/163
7,164,L7/163,L7/164
7,165,L7/142,L6/71
7,165,L6/71,L5/35
7,165,L5/35,L5/28
7,165,L5/28,L6/57
7,165,L6/57,L7/114
7,165,L7/114,L7/118
7,165,L7/118,L7/116
7,165,L7/116,L6/58
7,165,L6/58,L7/117
7,165,L7/117,L7/105
7,165,L7/105,L6/52
7,165,L6/52,L6/55
7,165,L6/55,L7/111
7,165,L7/111,L7/100
7,165,L7/100,L7/101
7,165,L7/101,L7/102
7,165,L7/102,L7/73
7,165,L7/73,L6/36
7,165,L6/36,L5/18
7,165,L5/18,L4/9
7,165,L4/9,L4/10
7,165,L4/10,L5/20
7,165,L5/20,L6/40
7,165,L6/40,L6/47
7,165,L6/47,L7/95
7,165,L7/95,L7/90
7,165,L7/90,L6/45
7,165,L6/45,L5/22
7,165,L5/22,L5/40
7,165,L5/40,L6/81
7,165,L6/81,L7/163
7,165,L7/163,L7/164
7,165,L7/164,L7/165
7,166,L7/142,L6/71
7,166,L6/71,L5/35
7,166,L5/35,L5/28
7,166,L5/28,L6/57
7,166,L6/57,L7/114
7,166,L7/114,L7/118
7,166,L7/118,L7/116
7,166,L7/116,L6/58
7,166,L6/58,L7/117
7,166,L7/117,L7/105
7,166,L7/105,L6/52
7,166,L6/52,L6/55
7,166,L6/55,L7/111
7,166,L7/111,L7/100
7,166,L7/100,L7/101
7,166,L7/101,L7/102
7,166,L7/102,L7/73
7,166,L7/73,L6/36
7,166,L6/36,L5/18
7,166,L5/18,L4/9
7,166,L4/9,L4/10
7,166,L4/10,L5/20
7,166,L5/20,L6/40
7,166,L6/40,L6/47
7,166,L6/47,L7/95
7,166,L7/95,L7/90
7,166,L7/90,L6/45
7,166,L6/45,L5/22
7,166,L5/22,L5/40
7,166,L5/40,L6/81
7,166,L6/81,L7/163
7,166,L7/163,L7/166
7,167,L7/142,L6/71
7,167,L6/71,L5/35
7,167,L5/35,L5/28
7,167,L5/28,L6/57
7,167,L6/57,L7/114
7,167,L7/114,L7/118
7,167,L7/118,L7/116
7,167,L7/116,L6/58
7,167,L6/58,L7/117
7,167,L7/117,L7/105
7,167,L7/105,L6/52
7,167,L6/52,L6/55
7,167,L6/55,L7/111
7,167,L7/111,L7/100
7,167,L7/100,L7/101
7,167,L7/101,L7/102
7,167,L7/102,L7/73
7,167,L7/73,L6/36
7,167,L6/36,L5/18
7,167,L5/18,L4/9
7,167,L4/9,L4/10
7,167,L4/10,L5/20
7,167,L5/20,L6/40
7,167,L6/40,L6/47
7,167,L6/47,L7/95
7,167,L7/95,L7/90
7,167,L7/90,L6/45
7,167,L6/45,L5/22
7,167,L5/22,L5/40
7,167,L5/40,L6/81
7,167,L6/81,L7/163
7,167,L7/163,L7/166
7,167,L7/166,L7/167
7,168,L7/142,L6/71
7,168,L6/71,L5/35
7,168,L5/35,L5/28
7,168,L5/28,L6/57
7,168,L6/57,L7/114
7,168,L7/114,L7/118
7,168,L7/118,L7/116
7,168,L7/116,L6/58
7,168,L6/58,L7/117
7,168,L7/117,L7/105
7,168,L7/105,L6/52
7,168,L6/52,L6/55
7,168,L6/55,L7/111
7,168,L7/111,L7/100
7,168,L7/100,L7/101
7,168,L7/101,L7/102
7,168,L7/102,L7/73
7,168,L7/73,L6/36
7,168,L6/36,L5/18
7,168,L5/18,L4/9
7,168,L4/9,L4/10
7,168,L4/10,L5/20
7,168,L5/20,L6/40
7,168,L6/40,L6/47
7,168,L6/47,L7/95
7,168,L7/95,L7/90
7,168,L7/90,L6/45
7,168,L6/45,L5/22
7,168,L5/22,L5/40
7,168,L5/40,L6/80
7,168,L6/80,L7/160
7,168,L7/160,L7/175
7,168,L7/175,L7/170
7,168,L7/170,L7/168
7,169,L7/142,L6/71
7,169,L6/71,L5/35
7,169,L5/35,L5/28
7,169,L5/28,L6/57
7,169,L6/57,L7/114
7,169,L7/114,L7/118
7,169,L7/118,L7/116
7,169,L7/116,L6/58
7,169,L6/58,L7/117
7,169,L7/117,L7/105
7,169,L7/105,L6/52
7,169,L6/52,L6/55
7,169,L6/55,L7/111
7,169,L7/111,L7/100
7,169,L7/100,L7/101
7,169,L7/101,L7/102
7,169,L7/102,L7/73
7,169,L7/73,L6/36
7,169,L6/36,L5/18
7,169,L5/18,L4/9
7,169,L4/9,L4/10
7,169,L4/10,L5/20
7,169,L5/20,L6/40
7,169,L6/40,L6/47
7,169,L6/47,L7/95
7,169,L7/95,L7/90
7,169,L7/90,L6/45
7,169,L6/45,L5/22
7,169,L5/22,L5/40
7,169,L5/40,L6/80
7,169,L6/80,L7/160
7,169,L7/160,L7/175
7,169,L7/175,L7/170
7,169,L7/170,L7/168
7,169,L7/168,L7/169
7,170,L7/142,L6/71
7,170,L6/71,L5/35
7,170,L5/35,L5/28
7,170,L5/28,L6/57
7,170,L6/57,L7/114
7,170,L7/114,L7/118
7,170,L7/118,L7/116
7,170,L7/116,L6/58
7,170,L6/58,L7/117
7,170,L7/117,L7/105
7,170,L7/105,L6/52
7,170,L6/52,L6/55
7,170,L6/55,L7/111
7,170,L7/111,L7/100
7,170,L7/100,L7/101
7,170,L7/101,L7/102
7,170,L7/102,L7/73
7,170,L7/73,L6/36
7,170,L6/36,L5/18
7,170,L5/18,L4/9
7,170,L4/9,L4/10
7,170,L4/10,L5/20
7,170,L5/20,L6/40
7,170,L6/40,L6/47
7,170,L6/47,L7/95
7,170,L7/95,L7/90
7,170,L7/90,L6/45
7,170,L6/45,L5/22
7,170,L5/22,L5/40
7,170,L5/40,L6/80
7,170,L6/80,L7/160
7,170,L7/160,L7/175
7,170,L7/175,L7/170
7,171,L7/142,L6/71
7,171,L6/71,L5/35
7,171,L5/35,L5/28
7,171,L5/28,L6/57
7,171,L6/57,L7/114
7,171,L7/114,L7/118
7,171,L7/118,L7/116
7,171,L7/116,L6/58
7,171,L6/58,L7/117
7,171,L7/117,L7/105
7,171,L7/105,L6/52
7,171,L6/52,L6/55
7,171,L6/55,L7/111
7,171,L7/111,L7/100
7,171,L7/100,L7/101
7,171,L7/101,L7/102
7,171,L7/102,L7/73
7,171,L7/73,L6/36
7,171,L6/36,L5/18
7,171,L5/18,L4/9
7,171,L4/9,L4/10
7,171,L4/10,L5/20
7,171,L5/20,L6/40
7,171,L6/40,L6/47
7,171,L6/47,L7/95
7,171,L7/95,L7/90
7,171,L7/90,L6/45
7,171,L6/45,L5/22
7,171,L5/22,L5/40
7,171,L5/40,L6/80
7,171,L6/80,L7/160
7,171,L7/160,L7/175
7,171,L7/175,L7/170
7,171,L7/170,L7/171
7,172,L7/142,L6/71
7,172,L6/71,L5/35
7,172,L5/35,L5/28
7,172,L5/28,L6/57
7,172,L6/57,L7/114
7,172,L7/114,L7/118
7,172,L7/118,L7/116
7,172,L7/116,L6/58
7,172,L6/58,L7/117
7,172,L7/117,L7/105
7,172,L7/105,L6/52
7,172,L6/52,L6/55
7,172,L6/55,L7/111
7,172,L7/111,L7/100
7,172,L7/100,L7/101
7,172,L7/101,L7/102
7,172,L7/102,L7/73
7,172,L7/73,L6/36
7,172,L6/36,L5/18
7,172,L5/18,L4/9
7,172,L4/9,L4/10
7,172,L4/10,L5/20
7,172,L5/20,L6/40
7,172,L6/40,L6/47
7,172,L6/47,L7/95
7,172,L7/95,L7/90
7,172,L7/90,L6/45
7,172,L6/45,L5/22
7,172,L5/22,L5/40
7,172,L5/40,L6/80
7,172,L6/80,L7/160
7,172,L7/160,L7/175
7,172,L7/175,L7/173
7,172,L7/173,L7/172
7,173,L7/142,L6/71
7,173,L6/71,L5/35
7,173,L5/35,L5/28
7,173,L5/28,L6/57
7,173,L6/57,L7/114
7,173,L7/114,L7/118
7,173,L7/118,L7/116
7,173,L7/116,L6/58
7,173,L6/58,L7/117
7,173,L7/117,L7/105
7,173,L7/105,L6/52
7,173,L6/52,L6/55
7,173,L6/55,L7/111
7,173,L7/111,L7/100
7,173,L7/100,L7/101
7,173,L7/101,L7/102
7,173,L7/102,L7/73
7,173,L7/73,L6/36
7,173,L6/36,L5/18
7,173,L5/18,L4/9
7,173,L4/9,L4/10
7,173,L4/10,L5/20
7,173,L5/20,L6/40
7,173,L6/40,L6/47
7,173,L6/47,L7/95
7,173,L7/95,L7/90
7,173,L7/90,L6/45
7,173,L6/45,L5/22
7,173,L5/22,L5/40
7,173,L5/40,L6/80
7,173,L6/80,L7/160
7,173,L7/160,L7/175
7,173,L7/175,L7/173
7,174,L7/142,L6/71
7,174,L6/71,L5/35
7,174,L5/35,L5/28
7,174,L5/28,L6/57
7,174,L6/57,L7/114
7,174,L7/114,L7/118
7,174,L7/118,L7/116
7,174,L7/116,L6/58
7,174,L6/58,L7/117
7,174,L7/117,L7/105
7,174,L7/105,L6/52
7,174,L6/52,L6/55
7,174,L6/55,L7/111
7,174,L7/111,L7/100
7,174,L7/100,L7/101
7,174,L7/101,L7/102
7,174,L7/102,L7/73
7,174,L7/73,L6/36
7,174,L6/36,L5/18
7,174,L5/18,L4/9
7,174,L4/9,L4/10
7,174,L4/10,L5/20
7,174,L5/20,L6/40
7,174,L6/40,L6/47
7,174,L6/47,L7/95
7,174,L7/95,L7/90
7,174,L7/90,L6/45
7,174,L6/45,L5/22
7,174,L5/22,L5/40
7,174,L5/40,L6/80
7,174,L6/80,L7/161
7,174,L7/161,L7/174
7,175,L7/142,L6/71
7,175,L6/71,L5/35
7,175,L5/35,L5/28
7,175,L5/28,L6/57
7,175,L6/57,L7/114
7,175,L7/114,L7/118
7,175,L7/118,L7/116
7,175,L7/116,L6/58
7,175,L6/58,L7/117
7,175,L7/117,L7/105
7,175,L7/105,L6/52
7,175,L6/52,L6/55
